"","Familysur","Title","PassengerId","Survived","Pclass","Name","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked","TicketFreq","FareAdj","FamilySize","FP","wc","FA","Surname","GroupId","Color","GroupFreq","TicketId","FS","group"
"455",0,"man",455,0,3,"Peduzzi, Mr. Joseph","male",30.1516245487365,0,0,"A/5 2817",8.05,"","S",1,8.05,1,109.05,0,30.1516245487365,"Peduzzi","noGroup",0,782,"3-A/5 281X-8.05-S",0.5,0
"456",1,"man",456,1,3,"Jalsevac, Mr. Ivan","male",29,0,0,"349240",7.8958,"","C",1,7.8958,1,108.8958,0,29,"Jalsevac","noGroup",1,782,"3-34924X-7.8958-C",0.5,0
"457",0,"man",457,0,1,"Millet, Mr. Francis Davis","male",65,0,0,"13509",26.55,"E38","S",1,26.55,1,327.55,0,65,"Millet","noGroup",0,782,"1-1350X-26.55-S",0.5,0
"458",1,"woman",458,1,1,"Kenyon, Mrs. Frederick R (Marion)","female",42.0173267326733,1,0,"17464",51.8625,"D21","S",2,25.93125,2,326.93125,2,42.0173267326733,"Kenyon","noGroup",1,1,"1-1746X-51.8625-S",0.5,2
"459",1,"woman",459,1,2,"Toomey, Miss. Ellen","female",50,0,0,"F.C.C. 13531",10.5,"","S",1,10.5,1,211.5,2,50,"Toomey","noGroup",1,1,"2-F.C.C. 1353X-10.5-S",0.5,2
"460",0,"man",460,0,3,"O'Connor, Mr. Maurice","male",30.1516245487365,0,0,"371060",7.75,"","Q",1,7.75,1,108.75,0,30.1516245487365,"O'Connor","noGroup",0,782,"3-37106X-7.75-Q",0.5,0
"461",1,"man",461,1,1,"Anderson, Mr. Harry","male",48,0,0,"19952",26.55,"E12","S",1,26.55,1,327.55,0,48,"Anderson","noGroup",1,782,"1-1995X-26.55-S",0.5,0
"462",0,"man",462,0,3,"Morley, Mr. William","male",34,0,0,"364506",8.05,"","S",1,8.05,1,109.05,0,34,"Morley","noGroup",0,782,"3-36450X-8.05-S",0.5,0
"463",0,"man",463,0,1,"Gee, Mr. Arthur H","male",47,0,0,"111320",38.5,"E63","S",1,38.5,1,339.5,0,47,"Gee","noGroup",0,782,"1-11132X-38.5-S",0.5,0
"464",0,"man",464,0,2,"Milling, Mr. Jacob Christian","male",48,0,0,"234360",13,"","S",1,13,1,214,0,48,"Milling","noGroup",0,782,"2-23436X-13-S",0.5,0
"465",0,"man",465,0,3,"Maisner, Mr. Simon","male",30.1516245487365,0,0,"A/S 2816",8.05,"","S",1,8.05,1,109.05,0,30.1516245487365,"Maisner","noGroup",0,782,"3-A/S 281X-8.05-S",0.5,0
"466",0,"man",466,0,3,"Goncalves, Mr. Manuel Estanslas","male",38,0,0,"SOTON/O.Q. 3101306",7.05,"","S",1,7.05,1,108.05,0,38,"Goncalves","noGroup",0,782,"3-SOTON/O.Q. 310130X-7.05-S",0.5,0
"467",0,"man",467,0,2,"Campbell, Mr. William","male",30.1516245487365,0,0,"239853",0,"","S",3,0,1,201,0,30.1516245487365,"Campbell","noGroup",0,782,"2-23985X-0-S",0.5,0
"468",0,"man",468,0,1,"Smart, Mr. John Montgomery","male",56,0,0,"113792",26.55,"","S",1,26.55,1,327.55,0,56,"Smart","noGroup",0,782,"1-11379X-26.55-S",0.5,0
"469",0,"man",469,0,3,"Scanlan, Mr. James","male",30.1516245487365,0,0,"36209",7.725,"","Q",1,7.725,1,108.725,0,30.1516245487365,"Scanlan","noGroup",0,782,"3-3620X-7.725-Q",0.5,0
"470",1,"woman",470,1,3,"Baclini, Miss. Helene Barbara","female",0.75,2,1,"2666",19.2583,"","C",4,4.814575,4,105.814575,1,-0.75,"Baclini","Baclini-3-266X-19.2583-C",1,4,"3-266X-19.2583-C",1,1
"471",0,"man",471,0,3,"Keefe, Mr. Arthur","male",30.1516245487365,0,0,"323592",7.25,"","S",1,7.25,1,108.25,0,30.1516245487365,"Keefe","noGroup",0,782,"3-32359X-7.25-S",0.5,0
"472",0,"man",472,0,3,"Cacic, Mr. Luka","male",38,0,0,"315089",8.6625,"","S",1,8.6625,1,109.6625,0,38,"Cacic","noGroup",0,782,"3-31508X-8.6625-S",0.5,0
"473",1,"woman",473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)","female",33,1,2,"C.A. 34651",27.75,"","S",4,6.9375,4,207.9375,2,33,"West","West-2-C.A. 3465X-27.75-S",1,3,"2-C.A. 3465X-27.75-S",1,1
"474",1,"woman",474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)","female",23,0,0,"SC/AH Basle 541",13.7917,"D","C",1,13.7917,1,214.7917,2,23,"Jerwan","noGroup",1,1,"2-SC/AH Basle 54X-13.7917-C",0.5,2
"475",0,"woman",475,0,3,"Strandberg, Miss. Ida Sofia","female",22,0,0,"7553",9.8375,"","S",1,9.8375,1,110.8375,2,22,"Strandberg","noGroup",0,1,"3-755X-9.8375-S",0.5,2
"476",0,"man",476,0,1,"Clifford, Mr. George Quincy","male",42.0173267326733,0,0,"110465",52,"A14","S",2,26,1,327,0,42.0173267326733,"Clifford","noGroup",0,782,"1-11046X-52-S",0.5,0
"477",0,"man",477,0,2,"Renouf, Mr. Peter Henry","male",34,1,0,"31027",21,"","S",2,10.5,2,211.5,0,34,"Renouf","noGroup",0,782,"2-3102X-21-S",0.5,0
"478",0,"man",478,0,3,"Braund, Mr. Lewis Richard","male",29,1,0,"3460",7.0458,"","S",1,7.0458,2,108.0458,0,29,"Braund","noGroup",0,782,"3-346X-7.0458-S",0.5,0
"479",0,"man",479,0,3,"Karlsson, Mr. Nils August","male",22,0,0,"350060",7.5208,"","S",1,7.5208,1,108.5208,0,22,"Karlsson","noGroup",0,782,"3-35006X-7.5208-S",0.5,0
"480",1,"woman",480,1,3,"Hirvonen, Miss. Hildur E","female",2,0,1,"3101298",12.2875,"","S",2,6.14375,2,107.14375,1,-2,"Hirvonen","Hirvonen-3-310129X-12.2875-S",1,2,"3-310129X-12.2875-S",1,1
"481",0,"boy",481,0,3,"Goodwin, Master. Harold Victor","male",9,5,2,"CA 2144",46.9,"","S",8,5.8625,8,106.8625,1,-9,"Goodwin","Goodwin-3-CA 214X-46.9-S",0,6,"3-CA 214X-46.9-S",0,1
"482",0,"man",482,0,2,"Frost, Mr. Anthony Wood ""Archie""","male",30.1516245487365,0,0,"239854",0,"","S",1,0,1,201,0,30.1516245487365,"Frost","noGroup",0,782,"2-23985X-0-S",0.5,0
"483",0,"man",483,0,3,"Rouse, Mr. Richard Henry","male",50,0,0,"A/5 3594",8.05,"","S",1,8.05,1,109.05,0,50,"Rouse","noGroup",0,782,"3-A/5 359X-8.05-S",0.5,0
"484",1,"woman",484,1,3,"Turkula, Mrs. (Hedwig)","female",63,0,0,"4134",9.5875,"","S",1,9.5875,1,110.5875,2,63,"Turkula","noGroup",1,1,"3-413X-9.5875-S",0.5,2
"485",1,"man",485,1,1,"Bishop, Mr. Dickinson H","male",25,1,0,"11967",91.0792,"B49","C",2,45.5396,2,346.5396,0,25,"Bishop","noGroup",1,782,"1-1196X-91.0792-C",0.5,0
"486",0,"woman",486,0,3,"Lefebre, Miss. Jeannie","female",7.72877358490566,3,1,"4133",25.4667,"","S",5,5.09334,5,106.09334,1,-7.72877358490566,"Lefebre","Lefebre-3-413X-25.4667-S",0,5,"3-413X-25.4667-S",0,1
"487",1,"woman",487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)","female",35,1,0,"19943",90,"C93","S",2,45,2,346,2,35,"Hoyt","noGroup",1,1,"1-1994X-90-S",0.5,2
"488",0,"man",488,0,1,"Kent, Mr. Edward Austin","male",58,0,0,"11771",29.7,"B37","C",1,29.7,1,330.7,0,58,"Kent","noGroup",0,782,"1-1177X-29.7-C",0.5,0
"489",0,"man",489,0,3,"Somerton, Mr. Francis William","male",30,0,0,"A.5. 18509",8.05,"","S",1,8.05,1,109.05,0,30,"Somerton","noGroup",0,782,"3-A.5. 1850X-8.05-S",0.5,0
"490",1,"boy",490,1,3,"Coutts, Master. Eden Leslie ""Neville""","male",9,1,1,"C.A. 37671",15.9,"","S",3,5.3,3,106.3,1,-9,"Coutts","Coutts-3-C.A. 3767X-15.9-S",1,3,"3-C.A. 3767X-15.9-S",1,1
"491",0,"man",491,0,3,"Hagland, Mr. Konrad Mathias Reiersen","male",30.1516245487365,1,0,"65304",19.9667,"","S",1,19.9667,2,120.9667,0,30.1516245487365,"Hagland","noGroup",0,782,"3-6530X-19.9667-S",0.5,0
"492",0,"man",492,0,3,"Windelov, Mr. Einar","male",21,0,0,"SOTON/OQ 3101317",7.25,"","S",1,7.25,1,108.25,0,21,"Windelov","noGroup",0,782,"3-SOTON/OQ 310131X-7.25-S",0.5,0
"493",0,"man",493,0,1,"Molson, Mr. Harry Markland","male",55,0,0,"113787",30.5,"C30","S",1,30.5,1,331.5,0,55,"Molson","noGroup",0,782,"1-11378X-30.5-S",0.5,0
"494",0,"man",494,0,1,"Artagaveytia, Mr. Ramon","male",71,0,0,"PC 17609",49.5042,"","C",1,49.5042,1,350.5042,0,71,"Artagaveytia","noGroup",0,782,"1-PC 1760X-49.5042-C",0.5,0
"495",0,"man",495,0,3,"Stanley, Mr. Edward Roland","male",21,0,0,"A/4 45380",8.05,"","S",1,8.05,1,109.05,0,21,"Stanley","noGroup",0,782,"3-A/4 4538X-8.05-S",0.5,0
"496",0,"man",496,0,3,"Yousseff, Mr. Gerious","male",30.1516245487365,0,0,"2627",14.4583,"","C",2,7.22915,1,108.22915,0,30.1516245487365,"Yousseff","noGroup",0,782,"3-262X-14.4583-C",0.5,0
"497",1,"woman",497,1,1,"Eustis, Miss. Elizabeth Mussey","female",54,1,0,"36947",78.2667,"D20","C",2,39.13335,2,340.13335,2,54,"Eustis","noGroup",1,1,"1-3694X-78.2667-C",0.5,2
"498",0,"man",498,0,3,"Shellard, Mr. Frederick William","male",30.1516245487365,0,0,"C.A. 6212",15.1,"","S",2,7.55,1,108.55,0,30.1516245487365,"Shellard","noGroup",0,782,"3-C.A. 621X-15.1-S",0.5,0
"499",0,"woman",499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)","female",25,1,2,"113781",151.55,"C22 C26","S",6,25.2583333333333,4,326.258333333333,2,25,"Allison","Allison-1-11378X-151.55-S",0,3,"1-11378X-151.55-S",0.5,1
"500",0,"man",500,0,3,"Svensson, Mr. Olof","male",24,0,0,"350035",7.7958,"","S",1,7.7958,1,108.7958,0,24,"Svensson","noGroup",0,782,"3-35003X-7.7958-S",0.5,0
"501",0,"man",501,0,3,"Calic, Mr. Petar","male",17,0,0,"315086",8.6625,"","S",1,8.6625,1,109.6625,0,17,"Calic","noGroup",0,782,"3-31508X-8.6625-S",0.5,0
"502",0,"woman",502,0,3,"Canavan, Miss. Mary","female",21,0,0,"364846",7.75,"","Q",1,7.75,1,108.75,2,21,"Canavan","noGroup",0,1,"3-36484X-7.75-Q",0.5,2
"503",0,"woman",503,0,3,"O'Sullivan, Miss. Bridget Mary","female",24.063829787234,0,0,"330909",7.6292,"","Q",1,7.6292,1,108.6292,2,24.063829787234,"O'Sullivan","noGroup",0,1,"3-33090X-7.6292-Q",0.5,2
"504",0,"woman",504,0,3,"Laitinen, Miss. Kristina Sofia","female",37,0,0,"4135",9.5875,"","S",1,9.5875,1,110.5875,2,37,"Laitinen","noGroup",0,1,"3-413X-9.5875-S",0.5,2
"505",1,"woman",505,1,1,"Maioni, Miss. Roberta","female",16,0,0,"110152",86.5,"B79","S",3,28.8333333333333,1,329.833333333333,2,16,"Maioni","noGroup",1,1,"1-11015X-86.5-S",0.5,2
"506",0,"man",506,0,1,"Penasco y Castellana, Mr. Victor de Satode","male",18,1,0,"PC 17758",108.9,"C65","C",3,36.3,2,337.3,0,18,"Penasco y Castellana","noGroup",0,782,"1-PC 1775X-108.9-C",0.5,0
"507",1,"woman",507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)","female",33,0,2,"26360",26,"","S",3,8.66666666666667,3,209.666666666667,2,33,"Quick","Quick-2-2636X-26-S",1,3,"2-2636X-26-S",1,1
"508",1,"man",508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")","male",42.0173267326733,0,0,"111427",26.55,"","S",1,26.55,1,327.55,0,42.0173267326733,"Bradley","noGroup",1,782,"1-11142X-26.55-S",0.5,0
"509",0,"man",509,0,3,"Olsen, Mr. Henry Margido","male",28,0,0,"C 4001",22.525,"","S",3,7.50833333333333,1,108.508333333333,0,28,"Olsen","noGroup",0,782,"3-C 400X-22.525-S",0.5,0
"510",1,"man",510,1,3,"Lang, Mr. Fang","male",26,0,0,"1601",56.4958,"","S",8,7.061975,1,108.061975,0,26,"Lang","noGroup",1,782,"3-160X-56.4958-S",0.5,0
"511",1,"man",511,1,3,"Daly, Mr. Eugene Patrick","male",29,0,0,"382651",7.75,"","Q",1,7.75,1,108.75,0,29,"Daly","noGroup",1,782,"3-38265X-7.75-Q",0.5,0
"512",0,"man",512,0,3,"Webber, Mr. James","male",30.1516245487365,0,0,"SOTON/OQ 3101316",8.05,"","S",1,8.05,1,109.05,0,30.1516245487365,"Webber","noGroup",0,782,"3-SOTON/OQ 310131X-8.05-S",0.5,0
"513",1,"man",513,1,1,"McGough, Mr. James Robert","male",36,0,0,"PC 17473",26.2875,"E25","S",1,26.2875,1,327.2875,0,36,"McGough","noGroup",1,782,"1-PC 1747X-26.2875-S",0.5,0
"514",1,"woman",514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)","female",54,1,0,"PC 17603",59.4,"","C",2,29.7,2,330.7,2,54,"Rothschild","noGroup",1,1,"1-PC 1760X-59.4-C",0.5,2
"515",0,"man",515,0,3,"Coleff, Mr. Satio","male",24,0,0,"349209",7.4958,"","S",1,7.4958,1,108.4958,0,24,"Coleff","noGroup",0,782,"3-34920X-7.4958-S",0.5,0
"516",0,"man",516,0,1,"Walker, Mr. William Anderson","male",47,0,0,"36967",34.0208,"D46","S",1,34.0208,1,335.0208,0,47,"Walker","noGroup",0,782,"1-3696X-34.0208-S",0.5,0
"517",1,"woman",517,1,2,"Lemore, Mrs. (Amelia Milley)","female",34,0,0,"C.A. 34260",10.5,"F33","S",1,10.5,1,211.5,2,34,"Lemore","noGroup",1,1,"2-C.A. 3426X-10.5-S",0.5,2
"518",0,"man",518,0,3,"Ryan, Mr. Patrick","male",30.1516245487365,0,0,"371110",24.15,"","Q",3,8.05,1,109.05,0,30.1516245487365,"Ryan","noGroup",0,782,"3-37111X-24.15-Q",0.5,0
"519",1,"woman",519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)","female",36,1,0,"226875",26,"","S",2,13,2,214,2,36,"Angle","noGroup",1,1,"2-22687X-26-S",0.5,2
"520",0,"man",520,0,3,"Pavlovic, Mr. Stefo","male",32,0,0,"349242",7.8958,"","S",1,7.8958,1,108.8958,0,32,"Pavlovic","noGroup",0,782,"3-34924X-7.8958-S",0.5,0
"521",1,"woman",521,1,1,"Perreault, Miss. Anne","female",30,0,0,"12749",93.5,"B73","S",4,23.375,1,324.375,2,30,"Perreault","noGroup",1,1,"1-1274X-93.5-S",0.5,2
"522",0,"man",522,0,3,"Vovk, Mr. Janko","male",22,0,0,"349252",7.8958,"","S",1,7.8958,1,108.8958,0,22,"Vovk","noGroup",0,782,"3-34925X-7.8958-S",0.5,0
"523",0,"man",523,0,3,"Lahoud, Mr. Sarkis","male",30.1516245487365,0,0,"2624",7.225,"","C",1,7.225,1,108.225,0,30.1516245487365,"Lahoud","noGroup",0,782,"3-262X-7.225-C",0.5,0
"524",1,"woman",524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)","female",44,0,1,"111361",57.9792,"B18","C",2,28.9896,2,329.9896,2,44,"Hippach","Hippach-1-11136X-57.9792-C",1,2,"1-11136X-57.9792-C",1,1
"525",0,"man",525,0,3,"Kassem, Mr. Fared","male",30.1516245487365,0,0,"2700",7.2292,"","C",1,7.2292,1,108.2292,0,30.1516245487365,"Kassem","noGroup",0,782,"3-270X-7.2292-C",0.5,0
"526",0,"man",526,0,3,"Farrell, Mr. James","male",40.5,0,0,"367232",7.75,"","Q",1,7.75,1,108.75,0,40.5,"Farrell","noGroup",0,782,"3-36723X-7.75-Q",0.5,0
"527",1,"woman",527,1,2,"Ridsdale, Miss. Lucy","female",50,0,0,"W./C. 14258",10.5,"","S",1,10.5,1,211.5,2,50,"Ridsdale","noGroup",1,1,"2-W./C. 1425X-10.5-S",0.5,2
"528",0,"man",528,0,1,"Farthing, Mr. John","male",42.0173267326733,0,0,"PC 17483",221.7792,"C95","S",4,55.4448,1,356.4448,0,42.0173267326733,"Farthing","noGroup",0,782,"1-PC 1748X-221.7792-S",0.5,0
"529",0,"man",529,0,3,"Salonen, Mr. Johan Werner","male",39,0,0,"3101296",7.925,"","S",1,7.925,1,108.925,0,39,"Salonen","noGroup",0,782,"3-310129X-7.925-S",0.5,0
"530",0,"man",530,0,2,"Hocking, Mr. Richard George","male",23,2,1,"29104",11.5,"","S",1,11.5,4,212.5,0,23,"Hocking","noGroup",0,782,"2-2910X-11.5-S",0.5,0
"531",1,"woman",531,1,2,"Quick, Miss. Phyllis May","female",2,1,1,"26360",26,"","S",3,8.66666666666667,3,209.666666666667,1,-2,"Quick","Quick-2-2636X-26-S",1,3,"2-2636X-26-S",1,1
"532",0,"man",532,0,3,"Toufik, Mr. Nakli","male",30.1516245487365,0,0,"2641",7.2292,"","C",1,7.2292,1,108.2292,0,30.1516245487365,"Toufik","noGroup",0,782,"3-264X-7.2292-C",0.5,0
"533",0,"man",533,0,3,"Elias, Mr. Joseph Jr","male",17,1,1,"2690",7.2292,"","C",1,7.2292,3,108.2292,0,17,"Elias","noGroup",0,782,"3-269X-7.2292-C",0.5,0
"534",1,"woman",534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)","female",30.1516245487365,0,2,"2668",22.3583,"","C",3,7.45276666666667,3,108.452766666667,2,30.1516245487365,"Peter","Peter-3-266X-22.3583-C",1,3,"3-266X-22.3583-C",1,1
"535",0,"woman",535,0,3,"Cacic, Miss. Marija","female",30,0,0,"315084",8.6625,"","S",1,8.6625,1,109.6625,2,30,"Cacic","Cacic-3-31508X-8.6625-S",0,2,"3-31508X-8.6625-S",0,1
"536",1,"woman",536,1,2,"Hart, Miss. Eva Miriam","female",7,0,2,"F.C.C. 13529",26.25,"","S",3,8.75,3,209.75,1,-7,"Hart","Hart-2-F.C.C. 1352X-26.25-S",1,2,"2-F.C.C. 1352X-26.25-S",1,1
"537",0,"man",537,0,1,"Butt, Major. Archibald Willingham","male",45,0,0,"113050",26.55,"B38","S",1,26.55,1,327.55,0,45,"Butt","noGroup",0,782,"1-11305X-26.55-S",0.5,0
"538",0,"woman",538,1,1,"LeRoy, Miss. Bertha","female",30,0,0,"PC 17761",106.425,"","C",3,35.475,1,336.475,2,30,"LeRoy","noGroup",1,1,"1-PC 1776X-106.425-C",0.5,2
"539",0,"man",539,0,3,"Risien, Mr. Samuel Beard","male",30.1516245487365,0,0,"364498",14.5,"","S",2,7.25,1,108.25,0,30.1516245487365,"Risien","noGroup",0,782,"3-36449X-14.5-S",0.5,0
"540",1,"woman",540,1,1,"Frolicher, Miss. Hedwig Margaritha","female",22,0,2,"13568",49.5,"B39","C",1,49.5,3,350.5,2,22,"Frolicher","noGroup",1,1,"1-1356X-49.5-C",0.5,2
"541",0,"woman",541,1,1,"Crosby, Miss. Harriet R","female",36,0,2,"WE/P 5735",71,"B22","S",2,35.5,3,336.5,2,36,"Crosby","noGroup",1,1,"1-WE/P 573X-71-S",0.5,2
"542",0,"woman",542,0,3,"Andersson, Miss. Ingeborg Constanzia","female",9,4,2,"347082",31.275,"","S",7,4.46785714285714,7,105.467857142857,1,-9,"Andersson","Andersson-3-34708X-31.275-S",0,6,"3-34708X-31.275-S",0,1
"543",0,"woman",543,0,3,"Andersson, Miss. Sigrid Elisabeth","female",11,4,2,"347082",31.275,"","S",7,4.46785714285714,7,105.467857142857,1,-11,"Andersson","Andersson-3-34708X-31.275-S",0,6,"3-34708X-31.275-S",0,1
"544",1,"man",544,1,2,"Beane, Mr. Edward","male",32,1,0,"2908",26,"","S",2,13,2,214,0,32,"Beane","noGroup",1,782,"2-290X-26-S",0.5,0
"545",0,"man",545,0,1,"Douglas, Mr. Walter Donald","male",50,1,0,"PC 17761",106.425,"C86","C",3,35.475,2,336.475,0,50,"Douglas","noGroup",0,782,"1-PC 1776X-106.425-C",0.5,0
"546",0,"man",546,0,1,"Nicholson, Mr. Arthur Ernest","male",64,0,0,"693",26,"","S",1,26,1,327,0,64,"Nicholson","noGroup",0,782,"1-69X-26-S",0.5,0
"547",1,"woman",547,1,2,"Beane, Mrs. Edward (Ethel Clarke)","female",19,1,0,"2908",26,"","S",2,13,2,214,2,19,"Beane","noGroup",1,1,"2-290X-26-S",0.5,2
"548",1,"man",548,1,2,"Padro y Manent, Mr. Julian","male",30.1516245487365,0,0,"SC/PARIS 2146",13.8625,"","C",1,13.8625,1,214.8625,0,30.1516245487365,"Padro y Manent","noGroup",1,782,"2-SC/PARIS 214X-13.8625-C",0.5,0
"549",1,"man",549,0,3,"Goldsmith, Mr. Frank John","male",33,1,1,"363291",20.525,"","S",3,6.84166666666667,3,107.841666666667,0,33,"Goldsmith","noGroup",0,782,"3-36329X-20.525-S",0.5,0
"550",0,"boy",550,1,2,"Davies, Master. John Morgan Jr","male",8,1,1,"C.A. 33112",36.75,"","S",4,9.1875,3,210.1875,1,-8,"Davies","Davies-2-C.A. 3311X-36.75-S",1,2,"2-C.A. 3311X-36.75-S",1,1
"551",1,"man",551,1,1,"Thayer, Mr. John Borland Jr","male",17,0,2,"17421",110.8833,"C70","C",4,27.720825,3,328.720825,0,17,"Thayer","noGroup",1,782,"1-1742X-110.8833-C",0.5,0
"552",0,"man",552,0,2,"Sharp, Mr. Percival James R","male",27,0,0,"244358",26,"","S",2,13,1,214,0,27,"Sharp","noGroup",0,782,"2-24435X-26-S",0.5,0
"553",0,"man",553,0,3,"O'Brien, Mr. Timothy","male",30.1516245487365,0,0,"330979",7.8292,"","Q",1,7.8292,1,108.8292,0,30.1516245487365,"O'Brien","noGroup",0,782,"3-33097X-7.8292-Q",0.5,0
"554",1,"man",554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")","male",22,0,0,"2620",7.225,"","C",1,7.225,1,108.225,0,22,"Leeni","noGroup",1,782,"3-262X-7.225-C",0.5,0
"555",1,"woman",555,1,3,"Ohman, Miss. Velin","female",22,0,0,"347085",7.775,"","S",1,7.775,1,108.775,2,22,"Ohman","noGroup",1,1,"3-34708X-7.775-S",0.5,2
"556",0,"man",556,0,1,"Wright, Mr. George","male",62,0,0,"113807",26.55,"","S",1,26.55,1,327.55,0,62,"Wright","noGroup",0,782,"1-11380X-26.55-S",0.5,0
"557",1,"woman",557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")","female",48,1,0,"11755",39.6,"A16","C",1,39.6,2,340.6,2,48,"Duff Gordon","noGroup",1,1,"1-1175X-39.6-C",0.5,2
"558",1,"man",558,0,1,"Robbins, Mr. Victor","male",42.0173267326733,0,0,"PC 17757",227.525,"","C",5,45.505,1,346.505,0,42.0173267326733,"Robbins","noGroup",0,782,"1-PC 1775X-227.525-C",0.5,0
"559",1,"woman",559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)","female",39,1,1,"110413",79.65,"E67","S",3,26.55,3,327.55,2,39,"Taussig","Taussig-1-11041X-79.65-S",1,2,"1-11041X-79.65-S",1,1
"560",1,"woman",560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)","female",36,1,0,"345572",17.4,"","S",2,8.7,2,109.7,2,36,"de Messemaeker","noGroup",1,1,"3-34557X-17.4-S",0.5,2
"561",0,"man",561,0,3,"Morrow, Mr. Thomas Rowan","male",30.1516245487365,0,0,"372622",7.75,"","Q",1,7.75,1,108.75,0,30.1516245487365,"Morrow","noGroup",0,782,"3-37262X-7.75-Q",0.5,0
"562",0,"man",562,0,3,"Sivic, Mr. Husein","male",40,0,0,"349251",7.8958,"","S",1,7.8958,1,108.8958,0,40,"Sivic","noGroup",0,782,"3-34925X-7.8958-S",0.5,0
"563",0,"man",563,0,2,"Norman, Mr. Robert Douglas","male",28,0,0,"218629",13.5,"","S",1,13.5,1,214.5,0,28,"Norman","noGroup",0,782,"2-21862X-13.5-S",0.5,0
"564",0,"man",564,0,3,"Simmons, Mr. John","male",30.1516245487365,0,0,"SOTON/OQ 392082",8.05,"","S",1,8.05,1,109.05,0,30.1516245487365,"Simmons","noGroup",0,782,"3-SOTON/OQ 39208X-8.05-S",0.5,0
"565",0,"woman",565,0,3,"Meanwell, Miss. (Marion Ogden)","female",24.063829787234,0,0,"SOTON/O.Q. 392087",8.05,"","S",1,8.05,1,109.05,2,24.063829787234,"Meanwell","noGroup",0,1,"3-SOTON/O.Q. 39208X-8.05-S",0.5,2
"566",0,"man",566,0,3,"Davies, Mr. Alfred J","male",24,2,0,"A/4 48871",24.15,"","S",3,8.05,3,109.05,0,24,"Davies","noGroup",0,782,"3-A/4 4887X-24.15-S",0.5,0
"567",0,"man",567,0,3,"Stoytcheff, Mr. Ilia","male",19,0,0,"349205",7.8958,"","S",1,7.8958,1,108.8958,0,19,"Stoytcheff","noGroup",0,782,"3-34920X-7.8958-S",0.5,0
"568",0,"woman",568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)","female",29,0,4,"349909",21.075,"","S",5,4.215,5,105.215,2,29,"Palsson","Palsson-3-34990X-21.075-S",0,5,"3-34990X-21.075-S",0,1
"569",0,"man",569,0,3,"Doharr, Mr. Tannous","male",30.1516245487365,0,0,"2686",7.2292,"","C",1,7.2292,1,108.2292,0,30.1516245487365,"Doharr","noGroup",0,782,"3-268X-7.2292-C",0.5,0
"570",1,"man",570,1,3,"Jonsson, Mr. Carl","male",32,0,0,"350417",7.8542,"","S",1,7.8542,1,108.8542,0,32,"Jonsson","noGroup",1,782,"3-35041X-7.8542-S",0.5,0
"571",1,"man",571,1,2,"Harris, Mr. George","male",62,0,0,"S.W./PP 752",10.5,"","S",1,10.5,1,211.5,0,62,"Harris","noGroup",1,782,"2-S.W./PP 75X-10.5-S",0.5,0
"572",1,"woman",572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)","female",53,2,0,"11769",51.4792,"C101","S",2,25.7396,3,326.7396,2,53,"Appleton","noGroup",1,1,"1-1176X-51.4792-S",0.5,2
"573",1,"man",573,1,1,"Flynn, Mr. John Irwin (""Irving"")","male",36,0,0,"PC 17474",26.3875,"E25","S",1,26.3875,1,327.3875,0,36,"Flynn","noGroup",1,782,"1-PC 1747X-26.3875-S",0.5,0
"574",1,"woman",574,1,3,"Kelly, Miss. Mary","female",24.063829787234,0,0,"14312",7.75,"","Q",1,7.75,1,108.75,2,24.063829787234,"Kelly","noGroup",1,1,"3-1431X-7.75-Q",0.5,2
"575",0,"man",575,0,3,"Rush, Mr. Alfred George John","male",16,0,0,"A/4. 20589",8.05,"","S",1,8.05,1,109.05,0,16,"Rush","noGroup",0,782,"3-A/4. 2058X-8.05-S",0.5,0
"576",0,"man",576,0,3,"Patchett, Mr. George","male",19,0,0,"358585",14.5,"","S",2,7.25,1,108.25,0,19,"Patchett","noGroup",0,782,"3-35858X-14.5-S",0.5,0
"577",1,"woman",577,1,2,"Garside, Miss. Ethel","female",34,0,0,"243880",13,"","S",1,13,1,214,2,34,"Garside","noGroup",1,1,"2-24388X-13-S",0.5,2
